id,paper_trade_id,buy_or_sell,asset_type,delta
1077,ase_pt_8b3c4ae687964a70,SHORT,PUT,-0.3000
1674,ase_pt_971b825f23974ec3,LONG,PUT,-0.3000
157,ase_pt_9f12756001424bb1,SHORT,PUT,-0.3000
1040,ase_pt_e7d78e583530476c,LONG,PUT,-0.3000
2116,ase_pt_13f1551ef56f423a,SHORT,PUT,-0.3000
1717,ase_pt_e1b41c6235bb41f8,SHORT,PUT,-0.3000
1994,ase_pt_07b1b4e5014545b3,LONG,PUT,-0.3000
1022,ase_pt_bed69d2bf32e4b21,SHORT,PUT,-0.3000
1729,ase_pt_06edc199b341480c,LONG,PUT,-0.3000
2158,ase_pt_746387e359af4fd9,LONG,PUT,-0.3000
163,ase_pt_2b6fcc40f3494051,SHORT,PUT,-0.3000
1744,ase_pt_937913978a7345bf,LONG,PUT,-0.3000
998,ase_pt_dea8aa2dc202496f,SHORT,PUT,-0.3000
1753,ase_pt_458f750d5f74431b,SHORT,PUT,-0.3000
980,ase_pt_df0d1012524347fb,SHORT,PUT,-0.3000
973,ase_pt_d8dc2fb768cf4d72,LONG,PUT,-0.3000
1778,ase_pt_5d288026450343df,SHORT,PUT,-0.3000
955,ase_pt_725a2fc7d4474ae9,SHORT,PUT,-0.3000
946,ase_pt_1ec92c1858a942b5,LONG,PUT,-0.3000
1796,ase_pt_102122e7c9aa4c81,SHORT,PUT,-0.3000
931,ase_pt_c5e54d1c2fad41cc,LONG,PUT,-0.3000
919,ase_pt_0e5e83ab54cb4538,SHORT,PUT,-0.3000
1820,ase_pt_f3bb6a0a294543f3,SHORT,PUT,-0.3000
1838,ase_pt_82b4b4830f9b44d1,LONG,PUT,-0.3000
176,ase_pt_76bbcd4f1f4f4321,SHORT,PUT,-0.3000
876,ase_pt_1efc5e19f4d2470b,LONG,PUT,-0.3000
177,ase_pt_76bbcd4f1f4f4321,LONG,PUT,-0.3000
279,ase_pt_0dd0cca698e3471b,SHORT,PUT,-0.3000
1959,ase_pt_490447f9a8614b5a,SHORT,PUT,-0.3000
841,ase_pt_df9ef3680a77413b,SHORT,PUT,-0.3000
291,ase_pt_24d5f67c97a24cf4,LONG,PUT,-0.3000
829,ase_pt_68eeb4f5c58f48cd,SHORT,PUT,-0.3000
817,ase_pt_7904fd855b78444d,LONG,PUT,-0.3000
816,ase_pt_7904fd855b78444d,SHORT,PUT,-0.3000
306,ase_pt_5b48b5fc0a3f40de,LONG,PUT,-0.3000
803,ase_pt_29707c7594b24de3,SHORT,PUT,-0.3000
315,ase_pt_033247baa7c14f4a,SHORT,PUT,-0.3000
797,ase_pt_d4b58757814f4b80,SHORT,PUT,-0.3000
794,ase_pt_5dd2701e8ad6448e,SHORT,PUT,-0.3000
1875,ase_pt_b19c89664d8d4c91,SHORT,PUT,-0.3000
333,ase_pt_662b1d2e3f3b4a8c,LONG,PUT,-0.3000
340,ase_pt_f8dc673d2e074d35,SHORT,PUT,-0.3000
779,ase_pt_9b4f4bfe915d486c,SHORT,PUT,-0.3000
1947,ase_pt_4be2cf80d3624f25,SHORT,PUT,-0.3000
358,ase_pt_52a1199441b842c2,SHORT,PUT,-0.3000
189,ase_pt_1cdfe82457184b5e,SHORT,PUT,-0.3000
757,ase_pt_a786e2c48589413f,SHORT,PUT,-0.3000
382,ase_pt_e0a6c5ea0c7841ed,SHORT,PUT,-0.3000
236,ase_pt_c7a2f3b519e24441,LONG,PUT,-0.3000
720,ase_pt_007d3f1af7e84a77,LONG,PUT,-0.3000
400,ase_pt_931dd6df28c1477d,LONG,PUT,-0.3000
702,ase_pt_b17fef4b11414c67,SHORT,PUT,-0.3000
1935,ase_pt_705b599905dc4225,LONG,PUT,-0.3000
1934,ase_pt_705b599905dc4225,SHORT,PUT,-0.3000
678,ase_pt_3c868bba84d748be,SHORT,PUT,-0.3000
437,ase_pt_3847e37dbe01457c,SHORT,PUT,-0.3000
660,ase_pt_cdcfed298b1248b7,SHORT,PUT,-0.3000
201,ase_pt_82ada73b5e58432a,SHORT,PUT,-0.3000
653,ase_pt_626ffd58b34e45ec,LONG,PUT,-0.3000
635,ase_pt_ee9d189d54294c8a,SHORT,PUT,-0.3000
459,ase_pt_f5348162a2d24340,SHORT,PUT,-0.3000
474,ase_pt_b544d413f1fa4fbe,SHORT,PUT,-0.3000
477,ase_pt_97126c75c93c44f0,SHORT,PUT,-0.3000
483,ase_pt_977ced069bc5425b,SHORT,PUT,-0.3000
626,ase_pt_0e9c0584c7a24633,LONG,PUT,-0.3000
1897,ase_pt_36e8e261e3e1469f,SHORT,PUT,-0.3000
611,ase_pt_f250e712b2084bc1,LONG,PUT,-0.3000
496,ase_pt_4fd217eb3a5a4a32,SHORT,PUT,-0.3000
497,ase_pt_4fd217eb3a5a4a32,LONG,PUT,-0.3000
509,ase_pt_21edb5107520446d,SHORT,PUT,-0.3000
599,ase_pt_731523d79fb84a33,SHORT,PUT,-0.3000
2140,ase_pt_8c37415feac34594,SHORT,PUT,-0.3000
521,ase_pt_8e442eea96e1491f,SHORT,PUT,-0.3000
1912,ase_pt_f3ac3c34466c4fa7,SHORT,PUT,-0.3000
1921,ase_pt_3159c7198f9847ca,SHORT,PUT,-0.3000
1915,ase_pt_fc496f6591134f0d,SHORT,PUT,-0.3000
556,ase_pt_2890588a8d2f4473,LONG,PUT,-0.3000
1536,ase_pt_6fbaf19c00b54f5a,LONG,PUT,-0.3500
1427,ase_pt_26a9bf53b4d14255,SHORT,PUT,-0.3500
800,ase_pt_5dc715014dd84a43,SHORT,PUT,-0.3500
1443,ase_pt_b561dca737e64954,SHORT,PUT,-0.3500
603,ase_pt_bb9a1f6f28054353,SHORT,PUT,-0.3500
1104,ase_pt_44cb1b0418044113,SHORT,PUT,-0.3500
923,ase_pt_ff3f24f24b8e45f4,SHORT,PUT,-0.3500
793,ase_pt_68dedcd545444fa1,SHORT,PUT,-0.3500
1243,ase_pt_cc496e3791394bdd,SHORT,PUT,-0.3500
1691,ase_pt_f13c06fdca6c4252,LONG,PUT,-0.3500
1582,ase_pt_90b15fbbc1784cbe,SHORT,PUT,-0.3500
1580,ase_pt_5d475d0436df49e3,LONG,PUT,-0.3500
951,ase_pt_c985b0ea78c349bf,SHORT,PUT,-0.3500
549,ase_pt_8fdcc3627c754690,SHORT,PUT,-0.3500
658,ase_pt_c3b3676b3dca4053,SHORT,PUT,-0.3500
338,ase_pt_7c43d64b976b406e,SHORT,PUT,-0.3500
1156,ase_pt_3ba61bac1a2f4d53,LONG,PUT,-0.3500
869,ase_pt_989392eefb9541f2,SHORT,PUT,-0.3500
1102,ase_pt_63b79671045a4aa2,LONG,PUT,-0.3500
784,ase_pt_072d99d8825b437b,SHORT,PUT,-0.3500
782,ase_pt_36c1bab4acbe416d,LONG,PUT,-0.3500
1512,ase_pt_32186d8d86644d8a,SHORT,PUT,-0.3500
1900,ase_pt_4ee635f1de7648c7,LONG,PUT,-0.3500
1189,ase_pt_256ccb2dec9a44b2,SHORT,PUT,-0.3500
229,ase_pt_57079b3931a14d23,SHORT,PUT,-0.3500
253,ase_pt_6117d75ace464771,LONG,PUT,-0.3500
361,ase_pt_3d55b52d40e74304,SHORT,PUT,-0.3500
681,ase_pt_4e16f998994a497a,SHORT,PUT,-0.3500
2041,ase_pt_b0eeb4319ad54360,SHORT,PUT,-0.3500
1298,ase_pt_5b1ade8a47a2427c,SHORT,PUT,-0.3500
1120,ase_pt_dcf739fea6c346c2,SHORT,PUT,-0.3500
1911,ase_pt_d69231f049ab4610,SHORT,PUT,-0.3500
1271,ase_pt_6a6f8dd6d8d04180,SHORT,PUT,-0.3500
1321,ase_pt_24e97ff0df5b4982,SHORT,PUT,-0.3500
2069,ase_pt_c693893a29cf4a5c,SHORT,PUT,-0.3500
142,ase_pt_36741c707c0f4b62,LONG,PUT,-0.3500
144,ase_pt_bf38b5588ca045ca,SHORT,PUT,-0.3500
1776,ase_pt_d5cd7abcf3714a9e,SHORT,PUT,-0.3500
1721,ase_pt_2611a56fa69b4883,SHORT,PUT,-0.3500
1213,ase_pt_7de3ce6fbc8845a0,LONG,PUT,-0.3500
1598,ase_pt_1a312a5f3dae490c,SHORT,PUT,-0.3500
1634,ase_pt_9d28f94eaeaf4126,LONG,PUT,-0.3500
1479,ase_pt_d1c575613d644f6d,LONG,PUT,-0.3500
196,ase_pt_79e593a33bc8450e,LONG,PUT,-0.3500
1001,ase_pt_f3afc3f4ede84b03,SHORT,PUT,-0.3500
480,ase_pt_e182672b33fc4791,SHORT,PUT,-0.3500
1425,ase_pt_7867db8a72a541c5,LONG,PUT,-0.3500
1749,ase_pt_f44fe45a5946442a,SHORT,PUT,-0.3500
2011,ase_pt_a9ede8c2b6164324,LONG,PUT,-0.3500
573,ase_pt_5f8707ca4cb44569,LONG,PUT,-0.3500
1591,ase_pt_25af5afd3fb64392,SHORT,PUT,-0.3500
283,ase_pt_32be02a6f8b348be,SHORT,PUT,-0.3500
1799,ase_pt_da861c9b34664bdb,SHORT,PUT,-0.3500
464,ase_pt_e80dd2b5c261433a,SHORT,PUT,-0.3500
1987,ase_pt_77eb0b5360724f38,SHORT,PUT,-0.3500
893,ase_pt_848e090753ce4b78,LONG,PUT,-0.3500
1902,ase_pt_24a77f31cca74e21,SHORT,PUT,-0.3500
153,ase_pt_3a64d9fcbff1414d,SHORT,PUT,-0.3500
836,ase_pt_34b7749cae3b494d,LONG,PUT,-0.3500
462,ase_pt_1d7c0f90a07c44e7,LONG,PUT,-0.3500
1918,ase_pt_c319fad03c394a4c,SHORT,PUT,-0.3500
1113,ase_pt_7c1b674006aa4427,SHORT,PUT,-0.3500
631,ase_pt_e89c1dfca5f44779,SHORT,PUT,-0.3500
2096,ase_pt_c63b5ebecfbb40ba,SHORT,PUT,-0.3500
1954,ase_pt_c940efd2a9954b9d,LONG,PUT,-0.3500
473,ase_pt_8779236ee5114ad7,SHORT,PUT,-0.3500
978,ase_pt_98a9900391574b3c,SHORT,PUT,-0.3500
1667,ase_pt_9304bdbefbc643c7,SHORT,PUT,-0.3500
160,ase_pt_b31a4d1261f343e9,SHORT,PUT,-0.3500
311,ase_pt_41fa6adf243d4784,SHORT,PUT,-0.3500
2119,ase_pt_668c2de047b24014,SHORT,PUT,-0.3500
1436,ase_pt_f19a297d7ecc4a07,SHORT,PUT,-0.3500
516,ase_pt_db747bae239b4a97,LONG,PUT,-0.3500
1059,ase_pt_b217288663e64abf,LONG,PUT,-0.3700
739,ase_pt_23c047592c864aa6,LONG,PUT,-0.3700
2177,ase_pt_9bb6a291e8394a63,LONG,PUT,-0.3700
419,ase_pt_274b14eb2f984158,LONG,PUT,-0.3700
1857,ase_pt_9193accc15f84997,LONG,PUT,-0.3700
1379,ase_pt_eb98d0776e8e4c2b,LONG,PUT,-0.3700
1867,ase_pt_32ac03879c054b1d,LONG,PUT,-0.4000
1392,ase_pt_b143fca2d6684ea9,LONG,PUT,-0.4000
789,ase_pt_824858ba1134432d,SHORT,PUT,-0.4000
109,ase_pt_82123c62b1164c60,LONG,PUT,-0.4000
1547,ase_pt_9ac2841b15404bcd,LONG,PUT,-0.4000
1389,ase_pt_90567077eb144619,LONG,PUT,-0.4000
1587,ase_pt_adbf72e54bee4e93,SHORT,PUT,-0.4000
1745,ase_pt_937913978a7345bf,SHORT,PUT,-0.4000
1069,ase_pt_3ca0620c4cef4d6f,LONG,PUT,-0.4000
947,ase_pt_1ec92c1858a942b5,SHORT,PUT,-0.4000
1109,ase_pt_bcbabed4ff834d64,SHORT,PUT,-0.4000
1267,ase_pt_70ff8734f7804dad,SHORT,PUT,-0.4000
627,ase_pt_0e9c0584c7a24633,SHORT,PUT,-0.4000
1907,ase_pt_11864dfe6e164f25,SHORT,PUT,-0.4000
749,ase_pt_d290c1a0e61b449f,LONG,PUT,-0.4000
2065,ase_pt_a41cbde2d94b40f5,SHORT,PUT,-0.4000
307,ase_pt_5b48b5fc0a3f40de,SHORT,PUT,-0.4000
429,ase_pt_9089a990edab441c,LONG,PUT,-0.4000
469,ase_pt_ca738e7c12374252,SHORT,PUT,-0.4000
149,ase_pt_1f5c6dbfe19748df,SHORT,PUT,-0.4000
1432,ase_pt_e3b8f1a59f6440b9,SHORT,PUT,-0.4000
2183,ase_pt_3f2458b9297a4ad0,SHORT,PUT,-0.4200
425,ase_pt_e4fbd56c2fba44d5,SHORT,PUT,-0.4200
1863,ase_pt_0910e43b7e134256,SHORT,PUT,-0.4200
745,ase_pt_5a58675379e94007,SHORT,PUT,-0.4200
1065,ase_pt_eacf187fc03e42a8,SHORT,PUT,-0.4200
1385,ase_pt_e2570da6158e4bf8,SHORT,PUT,-0.4200
271,ase_pt_071adb86c61641aa,LONG,PUT,-0.4500
2001,ase_pt_28328029a7f34d5d,LONG,PUT,-0.4500
911,ase_pt_e7742d0825944040,LONG,PUT,-0.4500
1709,ase_pt_19fd1a1afed14598,LONG,PUT,-0.4500
1203,ase_pt_9685e32cd4cc4f00,LONG,PUT,-0.4500
1231,ase_pt_d98382cd2b4f4c2d,LONG,PUT,-0.4500
243,ase_pt_001f7af9440e43f5,LONG,PUT,-0.4500
1681,ase_pt_7fdb187c20744630,LONG,PUT,-0.4500
563,ase_pt_c8310c4a33604a82,LONG,PUT,-0.4500
2029,ase_pt_7306e190b47841d5,LONG,PUT,-0.4500
883,ase_pt_7d604ae2b8b84008,LONG,PUT,-0.4500
591,ase_pt_0dc88f03b7564659,LONG,PUT,-0.4500
1526,ase_pt_5949f93a17d240ae,LONG,PUT,-0.4500
1378,ase_pt_eb98d0776e8e4c2b,SHORT,PUT,-0.5000
369,ase_pt_0f937b112584409c,LONG,PUT,-0.5000
1502,ase_pt_c1b18ab884d94247,LONG,PUT,-0.5000
1498,ase_pt_6c50347440d247b4,LONG,PUT,-0.5000
1494,ase_pt_23ef28daf9cb47a1,SHORT,PUT,-0.5000
1493,ase_pt_23ef28daf9cb47a1,LONG,PUT,-0.5000
539,ase_pt_ac4b9034cd964425,LONG,PUT,-0.5000
738,ase_pt_23c047592c864aa6,SHORT,PUT,-0.5000
733,ase_pt_e99a1c0bac7a44b8,LONG,PUT,-0.5000
215,ase_pt_00a319c736ae4b1d,LONG,PUT,-0.5000
1489,ase_pt_4ddf72645e174fe1,LONG,PUT,-0.5000
1202,ase_pt_9685e32cd4cc4f00,SHORT,PUT,-0.5000
541,ase_pt_b8bb8ab33f7c4861,LONG,PUT,-0.5000
392,ase_pt_9aa23c0340c74068,SHORT,PUT,-0.5000
1108,ase_pt_bcbabed4ff834d64,LONG,PUT,-0.5000
221,ase_pt_7a7c2d1c8e31410e,LONG,PUT,-0.5000
1110,ase_pt_0a828b9ce657480c,LONG,PUT,-0.5000
1764,ase_pt_856dbff788e84c4c,SHORT,PUT,-0.5000
1621,ase_pt_d9415203c20b46f6,LONG,PUT,-0.5000
972,ase_pt_d8dc2fb768cf4d72,SHORT,PUT,-0.5000
1981,ase_pt_cc391a931e4f47f4,SHORT,PUT,-0.5000
1770,ase_pt_19ab29c2e07f4f23,SHORT,PUT,-0.5000
1352,ase_pt_1dfa879e84f34a36,SHORT,PUT,-0.5000
1620,ase_pt_d9415203c20b46f6,SHORT,PUT,-0.5000
966,ase_pt_630c5bfba91c45a1,SHORT,PUT,-0.5000
2090,ase_pt_392c2cc71b23483b,SHORT,PUT,-0.5000
2171,ase_pt_0dd30d7452624163,LONG,PUT,-0.5000
1116,ase_pt_e3723739cd9c4db8,LONG,PUT,-0.5000
1784,ase_pt_471b2b947e7240f9,SHORT,PUT,-0.5000
1607,ase_pt_9c7a74fa838e4e13,LONG,PUT,-0.5000
1606,ase_pt_9c7a74fa838e4e13,SHORT,PUT,-0.5000
1788,ase_pt_efb8edaa521b47e8,LONG,PUT,-0.5000
1600,ase_pt_b78de49d410c4b6a,LONG,PUT,-0.5000
1122,ase_pt_297066db97404b77,LONG,PUT,-0.5000
1594,ase_pt_b3196782bca54c2f,LONG,PUT,-0.5000
1803,ase_pt_c5fdce8b34414e05,LONG,PUT,-0.5000
2123,ase_pt_01bff1e9f1a94d9b,LONG,PUT,-0.5000
2176,ase_pt_9bb6a291e8394a63,SHORT,PUT,-0.5000
1807,ase_pt_1bc8f735bf054b14,LONG,PUT,-0.5000
1588,ase_pt_51aca08bd0af4f10,LONG,PUT,-0.5000
77,ase_pt_c9285bac7ab4456a,LONG,PUT,-0.5000
1586,ase_pt_adbf72e54bee4e93,LONG,PUT,-0.5000
562,ase_pt_c8310c4a33604a82,SHORT,PUT,-0.5000
1579,ase_pt_cb4bcbf8a2d84d5f,SHORT,PUT,-0.5000
2127,ase_pt_323b41a676d94132,LONG,PUT,-0.5000
1979,ase_pt_f718bcf91c2f4cf6,LONG,PUT,-0.5000
1977,ase_pt_47b045d3637a422d,LONG,PUT,-0.5000
1576,ase_pt_046547bd9a204f91,LONG,PUT,-0.5000
1128,ase_pt_b56a1c5009bc48ba,SHORT,PUT,-0.5000
910,ase_pt_e7742d0825944040,SHORT,PUT,-0.5000
2084,ase_pt_b5a80c476a354e47,SHORT,PUT,-0.5000
168,ase_pt_922c42b2e24d4fb5,SHORT,PUT,-0.5000
1129,ase_pt_b56a1c5009bc48ba,LONG,PUT,-0.5000
1830,ase_pt_8866dcbf077e4891,SHORT,PUT,-0.5000
169,ase_pt_922c42b2e24d4fb5,LONG,PUT,-0.5000
102,ase_pt_413ea62f4d2f4494,LONG,PUT,-0.5000
1973,ase_pt_cecf9ac515e84f97,LONG,PUT,-0.5000
892,ase_pt_848e090753ce4b78,SHORT,PUT,-0.5000
2004,ase_pt_e9774f4255124adc,SHORT,PUT,-0.5000
1926,ase_pt_d87d772111f84a26,SHORT,PUT,-0.5000
1142,ase_pt_8bb5c04c7e374521,SHORT,PUT,-0.5000
886,ase_pt_5531bb51b3f046e0,SHORT,PUT,-0.5000
1143,ase_pt_8bb5c04c7e374521,LONG,PUT,-0.5000
882,ase_pt_7d604ae2b8b84008,SHORT,PUT,-0.5000
1969,ase_pt_e027cb165fd34219,SHORT,PUT,-0.5000
150,ase_pt_1aeab363df7b46d9,LONG,PUT,-0.5000
1851,ase_pt_5512d71f7e0c419d,LONG,PUT,-0.5000
1306,ase_pt_5208c296a9d047a4,SHORT,PUT,-0.5000
873,ase_pt_c15348efbf064e5a,LONG,PUT,-0.5000
1856,ase_pt_9193accc15f84997,SHORT,PUT,-0.5000
872,ase_pt_c15348efbf064e5a,SHORT,PUT,-0.5000
1968,ase_pt_e027cb165fd34219,LONG,PUT,-0.5000
2010,ase_pt_a9ede8c2b6164324,SHORT,PUT,-0.5000
867,ase_pt_989392eefb9541f2,LONG,PUT,-0.5000
2150,ase_pt_b816b72e7a2f46dc,SHORT,PUT,-0.5000
252,ase_pt_6117d75ace464771,SHORT,PUT,-0.5000
863,ase_pt_6380627d787b417b,SHORT,PUT,-0.5000
246,ase_pt_f7e0e8d95161439f,SHORT,PUT,-0.5000
861,ase_pt_dda2c92bd3bf4532,LONG,PUT,-0.5000
1964,ase_pt_97bde6ee96964044,LONG,PUT,-0.5000
859,ase_pt_bb16728c9ab74c57,LONG,PUT,-0.5000
855,ase_pt_492673dfeb9d4bb4,LONG,PUT,-0.5000
242,ase_pt_001f7af9440e43f5,SHORT,PUT,-0.5000
219,ase_pt_61163c0323cd45fc,LONG,PUT,-0.5000
851,ase_pt_f524316759cb4ded,SHORT,PUT,-0.5000
270,ase_pt_071adb86c61641aa,SHORT,PUT,-0.5000
850,ase_pt_f524316759cb4ded,LONG,PUT,-0.5000
846,ase_pt_78bec6a96d964fd6,LONG,PUT,-0.5000
1166,ase_pt_b73e0508eca949e8,LONG,PUT,-0.5000
572,ase_pt_5f8707ca4cb44569,SHORT,PUT,-0.5000
1170,ase_pt_532c902bfb4748ee,LONG,PUT,-0.5000
182,ase_pt_413893ee62984e99,SHORT,PUT,-0.5000
1171,ase_pt_532c902bfb4748ee,SHORT,PUT,-0.5000
1906,ase_pt_11864dfe6e164f25,LONG,PUT,-0.5000
148,ase_pt_1f5c6dbfe19748df,LONG,PUT,-0.5000
183,ase_pt_413893ee62984e99,LONG,PUT,-0.5000
823,ase_pt_b70d6af2f94d4814,LONG,PUT,-0.5000
822,ase_pt_b70d6af2f94d4814,SHORT,PUT,-0.5000
809,ase_pt_e0843e5730d14f6a,LONG,PUT,-0.5000
526,ase_pt_130a27a8cb9745ba,LONG,PUT,-0.5000
808,ase_pt_e0843e5730d14f6a,SHORT,PUT,-0.5000
1310,ase_pt_c90f2d4483524cf3,LONG,PUT,-0.5000
1535,ase_pt_6fbaf19c00b54f5a,SHORT,PUT,-0.5000
802,ase_pt_29707c7594b24de3,LONG,PUT,-0.5000
1175,ase_pt_c62db28384754bcc,LONG,PUT,-0.5000
1908,ase_pt_f57567ca8d45430f,LONG,PUT,-0.5000
796,ase_pt_d4b58757814f4b80,LONG,PUT,-0.5000
1529,ase_pt_eae220cc91eb49ee,SHORT,PUT,-0.5000
530,ase_pt_e44634809c5544e3,LONG,PUT,-0.5000
1179,ase_pt_a46af2f3109f4baf,LONG,PUT,-0.5000
326,ase_pt_64cba35090f74aaf,SHORT,PUT,-0.5000
531,ase_pt_e44634809c5544e3,SHORT,PUT,-0.5000
1525,ase_pt_5949f93a17d240ae,SHORT,PUT,-0.5000
790,ase_pt_81456c16dc9141dc,LONG,PUT,-0.5000
332,ase_pt_662b1d2e3f3b4a8c,SHORT,PUT,-0.5000
788,ase_pt_824858ba1134432d,LONG,PUT,-0.5000
1181,ase_pt_4b4633b31af942dc,LONG,PUT,-0.5000
1183,ase_pt_2b871389c3f94b23,SHORT,PUT,-0.5000
590,ase_pt_0dc88f03b7564659,SHORT,PUT,-0.5000
1516,ase_pt_8cea473fdd8847ee,LONG,PUT,-0.5000
1515,ase_pt_8cea473fdd8847ee,SHORT,PUT,-0.5000
1187,ase_pt_256ccb2dec9a44b2,LONG,PUT,-0.5000
346,ase_pt_a1c8e3c5b81941d4,SHORT,PUT,-0.5000
781,ase_pt_d66365d89f08431d,SHORT,PUT,-0.5000
350,ase_pt_fb84854ccb4f40ab,LONG,PUT,-0.5000
1510,ase_pt_32186d8d86644d8a,LONG,PUT,-0.5000
778,ase_pt_9b4f4bfe915d486c,LONG,PUT,-0.5000
1192,ase_pt_90fdbdd9ef814faa,SHORT,PUT,-0.5000
535,ase_pt_ea5c2ec694ed460f,LONG,PUT,-0.5000
1506,ase_pt_57db029c27af45e3,SHORT,PUT,-0.5000
1193,ase_pt_90fdbdd9ef814faa,LONG,PUT,-0.5000
1504,ase_pt_03e63508f3af489f,LONG,PUT,-0.5000
365,ase_pt_aaac37a07a91407d,LONG,PUT,-0.5000
1465,ase_pt_c8a9b9a5f23c4a02,SHORT,PUT,-0.5000
689,ase_pt_ec5bbbcd384d43e0,LONG,PUT,-0.5000
566,ase_pt_d416f4b7532c415c,SHORT,PUT,-0.5000
413,ase_pt_bbd9a12dae4b4160,LONG,PUT,-0.5000
233,ase_pt_b2ca50de093b4563,LONG,PUT,-0.5000
685,ase_pt_51e1bd8493af4532,LONG,PUT,-0.5000
418,ase_pt_274b14eb2f984158,SHORT,PUT,-0.5000
141,ase_pt_38c8440699ab4e45,SHORT,PUT,-0.5000
2028,ase_pt_7306e190b47841d5,SHORT,PUT,-0.5000
1914,ase_pt_fc496f6591134f0d,LONG,PUT,-0.5000
1230,ase_pt_d98382cd2b4f4c2d,SHORT,PUT,-0.5000
232,ase_pt_b2ca50de093b4563,SHORT,PUT,-0.5000
670,ase_pt_6238c50e54c64833,LONG,PUT,-0.5000
547,ase_pt_8fdcc3627c754690,LONG,PUT,-0.5000
666,ase_pt_f22e95e154d94408,SHORT,PUT,-0.5000
227,ase_pt_57079b3931a14d23,LONG,PUT,-0.5000
1452,ase_pt_6edd6080f1904229,LONG,PUT,-0.5000
206,ase_pt_aa854a4440c0485e,LONG,PUT,-0.5000
1451,ase_pt_6edd6080f1904229,SHORT,PUT,-0.5000
1329,ase_pt_cfeb044893794459,LONG,PUT,-0.5000
652,ase_pt_626ffd58b34e45ec,SHORT,PUT,-0.5000
1927,ase_pt_d87d772111f84a26,LONG,PUT,-0.5000
646,ase_pt_df0a266b5a764677,SHORT,PUT,-0.5000
1445,ase_pt_7a913eaa2e034493,LONG,PUT,-0.5000
1439,ase_pt_83538519e8064a9e,LONG,PUT,-0.5000
1920,ase_pt_3159c7198f9847ca,LONG,PUT,-0.5000
458,ase_pt_f5348162a2d24340,LONG,PUT,-0.5000
552,ase_pt_390ae52392654d73,SHORT,PUT,-0.5000
461,ase_pt_e8185dd214344b3d,SHORT,PUT,-0.5000
1433,ase_pt_0e064b32f2734d4b,LONG,PUT,-0.5000
1431,ase_pt_e3b8f1a59f6440b9,LONG,PUT,-0.5000
468,ase_pt_ca738e7c12374252,LONG,PUT,-0.5000
470,ase_pt_422c7e1be7ac41bc,LONG,PUT,-0.5000
553,ase_pt_390ae52392654d73,LONG,PUT,-0.5000
476,ase_pt_97126c75c93c44f0,LONG,PUT,-0.5000
1373,ase_pt_43b493247bb548cc,LONG,PUT,-0.5000
1896,ase_pt_36e8e261e3e1469f,LONG,PUT,-0.5000
1424,ase_pt_80ab7cc88064422c,SHORT,PUT,-0.5000
482,ase_pt_977ced069bc5425b,LONG,PUT,-0.5000
210,ase_pt_28ea289d06244a2c,LONG,PUT,-0.5000
138,ase_pt_19d58ab0083c4d4e,LONG,PUT,-0.5000
1325,ase_pt_feffd623b601459d,LONG,PUT,-0.5000
488,ase_pt_2fb28aa0a20f49b3,SHORT,PUT,-0.5000
489,ase_pt_2fb28aa0a20f49b3,LONG,PUT,-0.5000
1421,ase_pt_c95aee18709e452c,LONG,PUT,-0.5000
223,ase_pt_bce325b6dbd949b5,SHORT,PUT,-0.5000
1684,ase_pt_75bb9bbffddc42a9,SHORT,PUT,-0.5000
2108,ase_pt_afbccbf809824372,LONG,PUT,-0.5000
1690,ase_pt_f13c06fdca6c4252,SHORT,PUT,-0.5000
1680,ase_pt_7fdb187c20744630,SHORT,PUT,-0.5000
1058,ase_pt_b217288663e64abf,SHORT,PUT,-0.5000
1053,ase_pt_0c9b4327f85a4179,LONG,PUT,-0.5000
156,ase_pt_9f12756001424bb1,LONG,PUT,-0.5000
1671,ase_pt_4bc71f3c83f84bc1,LONG,PUT,-0.5000
1670,ase_pt_4bc71f3c83f84bc1,SHORT,PUT,-0.5000
2104,ase_pt_b18fa90299b1435f,SHORT,PUT,-0.5000
1708,ase_pt_19fd1a1afed14598,SHORT,PUT,-0.5000
1286,ase_pt_00ab5dd704f449f7,SHORT,PUT,-0.5000
1665,ase_pt_9304bdbefbc643c7,LONG,PUT,-0.5000
52,ase_pt_f417c1e1b7594d6f,LONG,PUT,-0.5000
211,ase_pt_28ea289d06244a2c,SHORT,PUT,-0.5000
1032,ase_pt_d3b5f2da35984057,SHORT,PUT,-0.5000
1661,ase_pt_9ad847fa6c644d6e,SHORT,PUT,-0.5000
1899,ase_pt_5b47757a95a44adf,SHORT,PUT,-0.5000
162,ase_pt_2b6fcc40f3494051,LONG,PUT,-0.5000
1659,ase_pt_693ad4c178f244e6,LONG,PUT,-0.5000
1991,ase_pt_6aca195c5bfb4fb8,LONG,PUT,-0.5000
1657,ase_pt_0dc66601fbd449ff,LONG,PUT,-0.5000
1990,ase_pt_6aca195c5bfb4fb8,SHORT,PUT,-0.5000
2000,ase_pt_28328029a7f34d5d,SHORT,PUT,-0.5000
1292,ase_pt_6eecd7dc53e44088,SHORT,PUT,-0.5000
502,ase_pt_b6be8e95c33a4553,SHORT,PUT,-0.5000
1653,ase_pt_a177f80b7b324348,LONG,PUT,-0.5000
1098,ase_pt_5451fd35cf2d40c9,LONG,PUT,-0.5000
1009,ase_pt_5e1802c0f78045cb,LONG,PUT,-0.5000
